PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP22	Grewtili	96	0	0	0	0
BSP22	Grewtili	119	0	0	0	0
BSP22	Grewtili	132	0	0	0	0
BSP22	Grewtili	163	0	0	0	0
BSP22	Grewtili	194	0	0	0	0
BSP22	Grewtili	211	0	0	0	0
BSP23	Grewtili	22	0	0	0	0
BSP23	Grewtili	38	0	0	0	0
BSP23	Grewtili	43	0	0	0	0
BSP23	Grewtili	61	0	0	0	0
BSP23	Grewtili	62	32	0	0	0
BSP23	Grewtili	65	0	0	0	0
BSP23	Grewtili	66	0	0	0	0
BSP23	Grewtili	68	0	0	0	0
BSP23	Grewtili	68	0	0	0	0
BSP23	Grewtili	70	0	0	0	0
BSP23	Grewtili	71	0	0	0	0
BSP23	Grewtili	71	0	0	0	0
BSP23	Grewtili	72	0	0	0	0
BSP23	Grewtili	74	0	0	0	0
BSP23	Grewtili	76	0	0	0	0
BSP23	Grewtili	76	0	0	0	0
BSP23	Grewtili	77	0	0	0	0
BSP23	Grewtili	78	0	0	0	0
BSP23	Grewtili	82	0	0	0	0
BSP23	Grewtili	82	0	0	0	0
BSP23	Grewtili	86	0	0	0	0
BSP23	Grewtili	87	0	0	0	0
BSP23	Grewtili	89	0	0	0	0
BSP23	Grewtili	89	0	0	0	0
BSP23	Grewtili	90	0	0	0	0
BSP23	Grewtili	90	0	0	0	0
BSP23	Grewtili	92	0	0	0	0
BSP23	Grewtili	94	0	0	0	0
BSP23	Grewtili	99	0	0	0	0
BSP23	Grewtili	100	0	0	0	0
BSP23	Grewtili	102	0	0	0	0
BSP23	Grewtili	103	0	0	0	0
BSP23	Grewtili	106	0	0	0	0
BSP23	Grewtili	110	0	0	0	0
BSP23	Grewtili	112	0	0	0	0
BSP23	Grewtili	113	0	0	0	0
BSP23	Grewtili	113	0	0	0	0
BSP23	Grewtili	113	0	0	0	0
BSP23	Grewtili	114	0	0	0	0
BSP23	Grewtili	119	0	0	0	0
BSP23	Grewtili	119	0	0	0	0
BSP23	Grewtili	120	0	0	0	0
BSP23	Grewtili	122	0	0	0	0
BSP23	Grewtili	126	0	0	0	0
BSP23	Grewtili	127	0	0	0	0
BSP23	Grewtili	135	0	0	0	0
BSP23	Grewtili	137	0	0	0	0
BSP23	Grewtili	139	0	0	0	0
BSP23	Grewtili	140	0	0	0	0
BSP23	Grewtili	144	0	0	0	0
BSP23	Grewtili	149	0	0	0	0
BSP23	Grewtili	165	0	0	0	0
BSP23	Grewtili	200	0	0	0	0
BSP23	Grewtili	207	0	0	0	0
BSP23	Grewtili	225	0	0	0	0
BSP24	Grewtili	50	0	0	0	0
BSP24	Grewtili	51	0	0	0	0
BSP24	Grewtili	59	0	0	0	0
BSP24	Grewtili	63	0	0	0	0
BSP24	Grewtili	67	0	0	0	0
BSP24	Grewtili	69	0	0	0	0
BSP24	Grewtili	70	0	0	0	0
BSP24	Grewtili	71	0	0	0	0
BSP24	Grewtili	72	0	0	0	0
BSP24	Grewtili	73	0	0	0	0
BSP24	Grewtili	76	0	0	0	0
BSP24	Grewtili	77	0	0	0	0
